Value,Avg3,Stdev3,Minimum3,Maximum3,Fluctuation3,Avg5,Stdev5,Minimum5,Maximum5,Fluctuation5,Avg7,Stdev7,Minimum7,Maximum7,Fluctuation7,Hour,Minute,Second,Microsecond,
12.2,11.933333333333334,0.8082903768654762,11.0,12.4,1.4000000000000004,11.98,0.5848076606885378,11.0,12.4,1.4000000000000004,11.985714285714286,0.7057586259446202,11.0,12.9,1.9000000000000004,7,48,46,914562,
12.8,11.866666666666667,0.7571877794400365,11.0,12.4,1.4000000000000004,11.98,0.5848076606885378,11.0,12.4,1.4000000000000004,12.142857142857142,0.5883795341363228,11.0,12.9,1.9000000000000004,7,48,47,15179,
12.3,12.466666666666667,0.30550504633039,12.2,12.8,0.6000000000000014,12.16,0.684105255059483,11.0,12.8,1.8000000000000007,12.128571428571428,0.5677860093212517,11.0,12.8,1.8000000000000007,7,48,47,116069,
12.7,12.433333333333334,0.32145502536643233,12.2,12.8,0.6000000000000014,12.14,0.6767569726275454,11.0,12.8,1.8000000000000007,12.142857142857142,0.5711308748355988,11.0,12.8,1.8000000000000007,7,48,47,216731,
11.9,12.6,0.2645751311064588,12.3,12.8,0.5,12.48,0.2588435821108958,12.2,12.8,0.6000000000000014,12.257142857142858,0.594017796751194,11.0,12.8,1.8000000000000007,7,48,47,317424,
11.1,12.3,0.39999999999999947,11.9,12.7,0.7999999999999989,12.38,0.37013511046643494,11.9,12.8,0.9000000000000004,12.185714285714285,0.6039552175136041,11.0,12.8,1.8000000000000007,7,48,47,418345,
11.3,11.9,0.7999999999999998,11.1,12.7,1.5999999999999996,12.16,0.6913754406977444,11.1,12.8,1.700000000000001,12.2,0.5715476066494084,11.1,12.8,1.700000000000001,7,48,47,519240,
12.7,11.433333333333334,0.41633319989322676,11.1,11.9,0.8000000000000007,11.86,0.6693280212272603,11.1,12.7,1.5999999999999996,12.042857142857143,0.6528326555791125,11.1,12.8,1.700000000000001,7,48,47,620015,
12.6,11.7,0.8717797887081342,11.1,12.7,1.5999999999999996,11.94,0.7536577472566705,11.1,12.7,1.5999999999999996,12.114285714285714,0.6986381310057718,11.1,12.8,1.700000000000001,7,48,47,720757,
12.6,12.2,0.7810249675906648,11.3,12.7,1.3999999999999986,11.92,0.7293833011524185,11.1,12.7,1.5999999999999996,12.085714285714285,0.6693991620066743,11.1,12.7,1.5999999999999996,7,48,47,822462,
12.3,12.633333333333333,0.05773502691896237,12.6,12.7,0.09999999999999964,12.06,0.7893034904268442,11.1,12.7,1.5999999999999996,12.128571428571428,0.6945365018348221,11.1,12.7,1.5999999999999996,7,48,47,923562,
12.8,12.5,0.17320508075688712,12.3,12.6,0.29999999999999893,12.3,0.5787918451395108,11.3,12.7,1.3999999999999986,12.071428571428571,0.6550172662209895,11.1,12.7,1.5999999999999996,7,48,48,24318,
12.3,12.566666666666666,0.25166114784235827,12.3,12.8,0.5,12.6,0.18708286933869686,12.3,12.8,0.5,12.2,0.7023769168568491,11.1,12.8,1.700000000000001,7,48,48,125111,
12.3,12.466666666666667,0.28867513459481287,12.3,12.8,0.5,12.52,0.2167948338867878,12.3,12.8,0.5,12.371428571428572,0.5089672082242811,11.3,12.8,1.5,7,48,48,225989,
12.7,12.466666666666667,0.28867513459481287,12.3,12.8,0.5,12.46,0.2302172886644266,12.3,12.8,0.5,12.514285714285714,0.21157009420498119,12.3,12.8,0.5,7,48,48,326841,
12.1,12.433333333333334,0.2309401076758495,12.3,12.7,0.3999999999999986,12.48,0.24899799195977435,12.3,12.8,0.5,12.514285714285714,0.21157009420498119,12.3,12.8,0.5,7,48,48,427674,
11.3,12.366666666666667,0.305505046330389,12.1,12.7,0.5999999999999996,12.44,0.2966479394838265,12.1,12.8,0.7000000000000011,12.442857142857143,0.25727509827123984,12.1,12.8,0.7000000000000011,7,48,48,528374,
13.0,12.033333333333333,0.7023769168568486,11.3,12.7,1.3999999999999986,12.14,0.5176871642217911,11.3,12.7,1.3999999999999986,12.257142857142858,0.4894116973712514,11.3,12.8,1.5,7,48,48,628904,
11.3,12.133333333333333,0.8504900548115378,11.3,13.0,1.6999999999999993,12.28,0.6496152707564682,11.3,13.0,1.6999999999999993,12.357142857142858,0.5652643713553945,11.3,13.0,1.6999999999999993,7,48,48,729685,
11.8,11.866666666666667,0.9814954576223633,11.3,13.0,1.6999999999999993,12.08,0.7823042886243173,11.3,13.0,1.6999999999999993,12.142857142857142,0.6477065767180453,11.3,13.0,1.6999999999999993,7,48,48,830375,
12.1,12.033333333333333,0.87368949480541,11.3,13.0,1.6999999999999993,11.9,0.7035623639735141,11.3,13.0,1.6999999999999993,12.071428571428571,0.6550172662209894,11.3,13.0,1.6999999999999993,7,48,48,931110,
11.4,11.733333333333334,0.40414518843273756,11.3,12.1,0.7999999999999989,11.9,0.7035623639735141,11.3,13.0,1.6999999999999993,12.042857142857143,0.6477065767180452,11.3,13.0,1.6999999999999993,7,48,49,31729,
13.0,11.766666666666667,0.3511884584284243,11.4,12.1,0.6999999999999993,11.92,0.6833739825307952,11.3,13.0,1.6999999999999993,11.857142857142858,0.6133436852128469,11.3,13.0,1.6999999999999993,7,48,49,132304,
12.4,12.166666666666666,0.8020806277010641,11.4,13.0,1.5999999999999996,11.92,0.6833739825307952,11.3,13.0,1.6999999999999993,11.985714285714286,0.7515064236331611,11.3,13.0,1.6999999999999993,7,48,49,232894,
11.8,12.266666666666667,0.8082903768654759,11.4,13.0,1.5999999999999996,12.14,0.6066300355241239,11.4,13.0,1.5999999999999996,12.142857142857142,0.6972736021035615,11.3,13.0,1.6999999999999993,7,48,49,333606,
11.1,12.4,0.5999999999999996,11.8,13.0,1.1999999999999993,12.14,0.6066300355241239,11.4,13.0,1.5999999999999996,11.971428571428572,0.590802521192673,11.3,13.0,1.6999999999999993,7,48,49,434283,
12.5,11.766666666666667,0.6506407098647715,11.1,12.4,1.3000000000000007,11.94,0.7668115805072326,11.1,13.0,1.9000000000000004,11.942857142857143,0.6320789582985733,11.1,13.0,1.9000000000000004,7,48,49,534765,
12.3,11.8,0.7000000000000002,11.1,12.5,1.4000000000000004,12.16,0.7300684899377593,11.1,13.0,1.9000000000000004,12.042857142857143,0.6604471789556499,11.1,13.0,1.9000000000000004,7,48,49,635307,
12.1,11.966666666666667,0.7571877794400369,11.1,12.5,1.4000000000000004,12.02,0.5805170109479999,11.1,12.5,1.4000000000000004,12.071428571428571,0.6676183683170241,11.1,13.0,1.9000000000000004,7,48,49,735730,
12.0,12.3,0.20000000000000018,12.1,12.5,0.40000000000000036,11.96,0.5458937625582474,11.1,12.5,1.4000000000000004,12.17142857142857,0.5992058236095668,11.1,13.0,1.9000000000000004,7,48,49,836182,
12.4,12.133333333333333,0.15275252316519508,12.0,12.3,0.3000000000000007,12.0,0.5385164807134506,11.1,12.5,1.4000000000000004,12.028571428571428,0.47509397566616846,11.1,12.5,1.4000000000000004,7,48,49,936880,
11.8,12.166666666666666,0.20816659994661352,12.0,12.4,0.40000000000000036,12.26,0.20736441353327736,12.0,12.5,0.5,12.028571428571428,0.47509397566616846,11.1,12.5,1.4000000000000004,7,48,50,37547,
11.3,12.066666666666666,0.3055050463303892,11.8,12.4,0.5999999999999996,12.120000000000001,0.23874672772626646,11.8,12.4,0.5999999999999996,12.028571428571428,0.47509397566616846,11.1,12.5,1.4000000000000004,7,48,50,138223,
12.2,11.833333333333334,0.55075705472861,11.3,12.4,1.0999999999999996,11.92,0.4086563348340507,11.3,12.4,1.0999999999999996,12.057142857142857,0.41173269183271005,11.3,12.5,1.1999999999999993,7,48,50,238904,
11.9,11.766666666666667,0.45092497528228875,11.3,12.2,0.8999999999999986,11.94,0.4219004621945794,11.3,12.4,1.0999999999999996,12.014285714285714,0.37161167647860305,11.3,12.4,1.0999999999999996,7,48,50,339739,
12.2,11.8,0.4582575694955834,11.3,12.2,0.8999999999999986,11.92,0.42071367935925225,11.3,12.4,1.0999999999999996,11.957142857142857,0.3505098327538653,11.3,12.4,1.0999999999999996,7,48,50,440448,
11.9,12.1,0.17320508075688712,11.9,12.2,0.29999999999999893,11.88,0.3701351104664343,11.3,12.2,0.8999999999999986,11.971428571428572,0.3592319850008053,11.3,12.4,1.0999999999999996,7,48,50,541276,
11.6,12.0,0.17320508075688712,11.9,12.2,0.29999999999999893,11.9,0.3674234614174761,11.3,12.2,0.8999999999999986,11.957142857142857,0.3598941643369746,11.3,12.4,1.0999999999999996,7,48,50,642224,
12.8,11.9,0.2999999999999998,11.6,12.2,0.5999999999999996,11.959999999999999,0.2509980079602224,11.6,12.2,0.5999999999999996,11.842857142857143,0.32071349029490887,11.3,12.2,0.8999999999999986,7,48,50,743071,
12.2,12.1,0.6244997998398403,11.6,12.8,1.200000000000001,12.08,0.4549725266430933,11.6,12.8,1.200000000000001,11.985714285714286,0.4810702354423638,11.3,12.8,1.5,7,48,50,843628,
11.3,12.2,0.6000000000000005,11.6,12.8,1.200000000000001,12.14,0.4449719092257401,11.6,12.8,1.200000000000001,12.114285714285714,0.37606990231680537,11.6,12.8,1.200000000000001,7,48,50,944452,
13.0,12.1,0.7549834435270749,11.3,12.8,1.5,11.96,0.5770615218501404,11.3,12.8,1.5,11.985714285714286,0.4810702354423638,11.3,12.8,1.5,7,48,51,45214,
12.4,12.166666666666666,0.8504900548115378,11.3,13.0,1.6999999999999993,12.18,0.7362064927722385,11.3,13.0,1.6999999999999993,12.142857142857142,0.6106202935189289,11.3,13.0,1.6999999999999993,7,48,51,145864,
12.4,12.233333333333334,0.8621678104251705,11.3,13.0,1.6999999999999993,12.34,0.6618156843109717,11.3,13.0,1.6999999999999993,12.17142857142857,0.6183695920571712,11.3,13.0,1.6999999999999993,7,48,51,246508,
11.0,12.6,0.34641016151377524,12.4,13.0,0.5999999999999996,12.26,0.6148170459575757,11.3,13.0,1.6999999999999993,12.242857142857144,0.6106202935189289,11.3,13.0,1.6999999999999993,7,48,51,347126,
12.8,11.933333333333334,0.8082903768654762,11.0,12.4,1.4000000000000004,12.02,0.8378544026261364,11.0,13.0,2.0,12.157142857142857,0.7435436388384631,11.0,13.0,2.0,7,48,51,447817,
12.0,12.066666666666666,0.945163125250522,11.0,12.8,1.8000000000000007,12.32,0.782304288624318,11.0,13.0,2.0,12.157142857142857,0.7435436388384631,11.0,13.0,2.0,7,48,51,548359,
12.2,11.933333333333334,0.9018499505645792,11.0,12.8,1.8000000000000007,12.120000000000001,0.6870225614927069,11.0,12.8,1.8000000000000007,12.128571428571428,0.7454624643228428,11.0,13.0,2.0,7,48,51,649290,
12.0,12.333333333333334,0.41633319989322704,12.0,12.8,0.8000000000000007,12.08,0.6723094525588647,11.0,12.8,1.8000000000000007,12.257142857142858,0.6502746672423454,11.0,13.0,2.0,7,48,51,750255,
12.1,12.066666666666666,0.11547005383792475,12.0,12.2,0.1999999999999993,12.0,0.6480740698407862,11.0,12.8,1.8000000000000007,12.114285714285714,0.5639993245521118,11.0,12.8,1.8000000000000007,7,48,51,850992,
12.8,12.1,0.09999999999999964,12.0,12.2,0.1999999999999993,12.22,0.3346640106136306,12.0,12.8,0.8000000000000007,12.071428571428571,0.5498917642417938,11.0,12.8,1.8000000000000007,7,48,51,951771,
12.1,12.3,0.43588989435406783,12.0,12.8,0.8000000000000007,12.22,0.3346640106136306,12.0,12.8,0.8000000000000007,12.128571428571428,0.6074928962939561,11.0,12.8,1.8000000000000007,7,48,52,52736,
12.8,12.333333333333334,0.40414518843273867,12.1,12.8,0.7000000000000011,12.24,0.32093613071762467,12.0,12.8,0.8000000000000007,12.285714285714286,0.35790395093549665,12.0,12.8,0.8000000000000007,7,48,52,153641,
12.3,12.566666666666666,0.40414518843273867,12.1,12.8,0.7000000000000011,12.36,0.4037325847637275,12.0,12.8,0.8000000000000007,12.285714285714286,0.35790395093549665,12.0,12.8,0.8000000000000007,7,48,52,254293,
11.7,12.4,0.36055512754639935,12.1,12.8,0.7000000000000011,12.42,0.3563705936241097,12.1,12.8,0.7000000000000011,12.32857142857143,0.33523268393901073,12.0,12.8,0.8000000000000007,7,48,52,354923,
11.7,12.266666666666667,0.5507570547286109,11.7,12.8,1.1000000000000014,12.34,0.47222875812470444,11.7,12.8,1.1000000000000014,12.257142857142858,0.4117326918327108,11.7,12.8,1.1000000000000014,7,48,52,455619,
11.6,11.9,0.3464101615137763,11.7,12.3,0.6000000000000014,12.12,0.4604345773288542,11.7,12.8,1.1000000000000014,12.214285714285714,0.45617456975947124,11.7,12.8,1.1000000000000014,7,48,52,556315,
11.8,11.666666666666666,0.05773502691896237,11.6,11.7,0.09999999999999964,12.02,0.5167204273105532,11.6,12.8,1.200000000000001,12.142857142857142,0.5126959555693252,11.6,12.8,1.200000000000001,7,48,52,658281,
11.3,11.7,0.10000000000000053,11.6,11.8,0.20000000000000107,11.82,0.2774887385102327,11.6,12.3,0.7000000000000011,12.0,0.43204937989385783,11.6,12.8,1.200000000000001,7,48,52,758936,
11.2,11.566666666666666,0.25166114784235827,11.3,11.8,0.5,11.62,0.19235384061671318,11.3,11.8,0.5,11.885714285714286,0.5014265364224073,11.3,12.8,1.5,7,48,52,859508,
11.6,11.433333333333334,0.32145502536643233,11.2,11.8,0.6000000000000014,11.52,0.2588435821108958,11.2,11.8,0.6000000000000014,11.657142857142857,0.3598941643369752,11.2,12.3,1.1000000000000014,7,48,52,960245,
11.1,11.366666666666667,0.20816659994661324,11.2,11.6,0.40000000000000036,11.5,0.24494897427831802,11.2,11.8,0.6000000000000014,11.557142857142857,0.22253945610567472,11.2,11.8,0.6000000000000014,7,48,53,60912,
11.8,11.299999999999999,0.26457513110645914,11.1,11.6,0.5,11.4,0.2915475947422654,11.1,11.8,0.7000000000000011,11.471428571428572,0.26903708365381984,11.1,11.8,0.7000000000000011,7,48,53,161821,
11.4,11.5,0.36055512754639935,11.1,11.8,0.7000000000000011,11.4,0.2915475947422654,11.1,11.8,0.7000000000000011,11.485714285714286,0.2853569193634029,11.1,11.8,0.7000000000000011,7,48,53,262551,
12.7,11.433333333333334,0.35118845842842517,11.1,11.8,0.7000000000000011,11.42,0.28635642126552746,11.1,11.8,0.7000000000000011,11.457142857142857,0.28199966227605616,11.1,11.8,0.7000000000000011,7,48,53,363475,
12.7,11.966666666666667,0.6658328118479387,11.4,12.7,1.299999999999999,11.72,0.6058052492344382,11.1,12.7,1.5999999999999996,11.585714285714285,0.5459809869356606,11.1,12.7,1.5999999999999996,7,48,53,464255,
12.0,12.266666666666666,0.7505553499465129,11.4,12.7,1.299999999999999,11.94,0.7368853370776213,11.1,12.7,1.5999999999999996,11.785714285714285,0.6669047194029328,11.1,12.7,1.5999999999999996,7,48,53,564893,
12.6,12.466666666666667,0.4041451884327376,12.0,12.7,0.6999999999999993,12.12,0.5718391382198313,11.4,12.7,1.299999999999999,11.9,0.6164414002968974,11.1,12.7,1.5999999999999996,7,48,53,665430,
11.1,12.433333333333334,0.3785938897200179,12.0,12.7,0.6999999999999993,12.28,0.5718391382198315,11.4,12.7,1.299999999999999,12.042857142857143,0.650274667242345,11.1,12.7,1.5999999999999996,7,48,53,766029,
11.5,11.9,0.754983443527075,11.1,12.6,1.5,12.219999999999999,0.6906518659932801,11.1,12.7,1.5999999999999996,12.042857142857143,0.650274667242345,11.1,12.7,1.5999999999999996,7,48,53,866630,
12.0,11.733333333333333,0.7767453465154028,11.1,12.6,1.5,11.98,0.6906518659932802,11.1,12.7,1.5999999999999996,12.0,0.6782329983125266,11.1,12.7,1.5999999999999996,7,48,53,967189,
11.3,11.533333333333333,0.4509249752822896,11.1,12.0,0.9000000000000004,11.84,0.5683308895353129,11.1,12.6,1.5,12.085714285714285,0.6256425268702338,11.1,12.7,1.5999999999999996,7,48,54,67724,
12.7,11.6,0.3605551275463986,11.3,12.0,0.6999999999999993,11.7,0.6041522986797284,11.1,12.6,1.5,11.885714285714286,0.6202917900165248,11.1,12.7,1.5999999999999996,7,48,54,168289,
12.3,12.0,0.6999999999999993,11.3,12.7,1.3999999999999986,11.72,0.6418722614352482,11.1,12.7,1.5999999999999996,11.885714285714286,0.6202917900165248,11.1,12.7,1.5999999999999996,7,48,54,268927,
12.0,12.1,0.7211102550927972,11.3,12.7,1.3999999999999986,11.96,0.5727128425310538,11.3,12.7,1.3999999999999986,11.928571428571429,0.6395683067879605,11.1,12.7,1.5999999999999996,7,48,54,369599,
11.8,12.333333333333334,0.3511884584284242,12.0,12.7,0.6999999999999993,12.06,0.5128352561983229,11.3,12.7,1.3999999999999986,11.842857142857143,0.5711308748355984,11.1,12.7,1.5999999999999996,7,48,54,470310,
12.2,12.033333333333333,0.2516611478423584,11.8,12.3,0.5,12.02,0.5263078946776303,11.3,12.7,1.3999999999999986,11.942857142857143,0.4720774754816656,11.3,12.7,1.3999999999999986,7,48,54,571101,
11.7,12.0,0.1999999999999993,11.8,12.2,0.3999999999999986,12.2,0.33911649915626296,11.8,12.7,0.8999999999999986,12.042857142857143,0.43534332373864326,11.3,12.7,1.3999999999999986,7,48,54,671991,
12.4,11.9,0.2645751311064588,11.7,12.2,0.5,12.0,0.25495097567963937,11.7,12.3,0.6000000000000014,12.0,0.4546060565661949,11.3,12.7,1.3999999999999986,7,48,54,772722,
11.1,12.1,0.36055512754639935,11.7,12.4,0.7000000000000011,12.02,0.28635642126552713,11.7,12.4,0.7000000000000011,12.157142857142857,0.35050983275386555,11.7,12.7,1.0,7,48,54,873384,
12.7,11.733333333333333,0.6506407098647715,11.1,12.4,1.3000000000000007,11.84,0.5029910535983718,11.1,12.4,1.3000000000000007,11.928571428571429,0.4461475305855892,11.1,12.4,1.3000000000000007,7,48,54,974095,
12.2,12.066666666666666,0.8504900548115383,11.1,12.7,1.5999999999999996,12.02,0.6300793600809346,11.1,12.7,1.5999999999999996,11.985714285714286,0.5209880722517277,11.1,12.7,1.5999999999999996,7,48,55,74767,
12.2,12.0,0.8185352771872448,11.1,12.7,1.5999999999999996,12.02,0.6300793600809346,11.1,12.7,1.5999999999999996,12.014285714285714,0.5273473599964619,11.1,12.7,1.5999999999999996,7,48,55,175451,
11.3,12.366666666666665,0.28867513459481287,12.2,12.7,0.5,12.12,0.6058052492344383,11.1,12.7,1.5999999999999996,12.071428571428571,0.5219012860502955,11.1,12.7,1.5999999999999996,7,48,55,276121,
12.9,11.9,0.5196152422706624,11.3,12.2,0.8999999999999986,11.9,0.6745368781616017,11.1,12.7,1.5999999999999996,11.942857142857143,0.5912053869204925,11.1,12.7,1.5999999999999996,7,48,55,377050,
11.8,12.133333333333333,0.8020806277010641,11.3,12.9,1.5999999999999996,12.26,0.6188699378706318,11.3,12.9,1.5999999999999996,12.114285714285714,0.6768273325562717,11.1,12.9,1.8000000000000007,7,48,55,477695,
11.4,12.0,0.8185352771872448,11.3,12.9,1.5999999999999996,12.08,0.5890670590009254,11.3,12.9,1.5999999999999996,12.028571428571428,0.672592709134549,11.1,12.9,1.8000000000000007,7,48,55,578390,
12.2,12.033333333333333,0.7767453465154028,11.4,12.9,1.5,11.92,0.6534523701081815,11.3,12.9,1.5999999999999996,12.071428571428571,0.610230245383619,11.3,12.9,1.5999999999999996,7,48,55,679167,
12.1,11.8,0.39999999999999947,11.4,12.2,0.7999999999999989,11.92,0.6534523701081815,11.3,12.9,1.5999999999999996,12.0,0.5507570547286099,11.3,12.9,1.5999999999999996,7,48,55,780053,
11.6,11.9,0.43588989435406683,11.4,12.2,0.7999999999999989,12.08,0.5540758070878027,11.4,12.9,1.5,11.985714285714286,0.5459809869356604,11.3,12.9,1.5999999999999996,7,48,55,880732,
11.1,11.966666666666667,0.3214550253664317,11.6,12.2,0.5999999999999996,11.82,0.3346640106136299,11.4,12.2,0.7999999999999989,11.9,0.5537749241945382,11.3,12.9,1.5999999999999996,7,48,55,981643,
11.3,11.6,0.5,11.1,12.1,1.0,11.68,0.46583258795408444,11.1,12.2,1.0999999999999996,11.871428571428572,0.5936168397046637,11.1,12.9,1.8000000000000007,7,48,56,82268,
11.6,11.333333333333334,0.25166114784235827,11.1,11.6,0.5,11.66,0.4827007354458865,11.1,12.2,1.0999999999999996,11.642857142857142,0.41173269183271,11.1,12.2,1.0999999999999996,7,48,56,182847,
11.9,11.333333333333334,0.25166114784235827,11.1,11.6,0.5,11.54,0.37815340802378056,11.1,12.1,1.0,11.614285714285714,0.4059087394500204,11.1,12.2,1.0999999999999996,7,48,56,283294,
11.9,11.6,0.2999999999999998,11.3,11.9,0.5999999999999996,11.5,0.3082207001484489,11.1,11.9,0.8000000000000007,11.685714285714285,0.4059087394500205,11.1,12.2,1.0999999999999996,7,48,56,383976,
11.2,11.8,0.17320508075688815,11.6,11.9,0.3000000000000007,11.56,0.35777087639996646,11.1,11.9,0.8000000000000007,11.642857142857142,0.3552329886011098,11.1,12.1,1.0,7,48,56,484591,
11.6,11.666666666666666,0.40414518843273867,11.2,11.9,0.7000000000000011,11.58,0.3271085446759227,11.2,11.9,0.7000000000000011,11.514285714285714,0.32366943748507504,11.1,11.9,0.8000000000000007,7,48,56,585296,
12.5,11.566666666666666,0.35118845842842517,11.2,11.9,0.7000000000000011,11.64,0.28809720581775916,11.2,11.9,0.7000000000000011,11.514285714285714,0.32366943748507504,11.1,11.9,0.8000000000000007,7,48,56,686066,
11.9,11.766666666666666,0.6658328118479396,11.2,12.5,1.3000000000000007,11.82,0.4764451699828641,11.2,12.5,1.3000000000000007,11.714285714285714,0.4375255094603874,11.2,12.5,1.3000000000000007,7,48,56,786850,
12.1,12.0,0.4582575694955841,11.6,12.5,0.9000000000000004,11.82,0.4764451699828641,11.2,12.5,1.3000000000000007,11.8,0.4000000000000003,11.2,12.5,1.3000000000000007,7,48,56,887465,
12.1,12.166666666666666,0.3055050463303892,11.9,12.5,0.5999999999999996,11.86,0.49295030175464977,11.2,12.5,1.3000000000000007,11.871428571428572,0.40296519996266744,11.2,12.5,1.3000000000000007,7,48,56,988168,
11.2,12.033333333333333,0.11547005383792475,11.9,12.1,0.1999999999999993,12.04,0.32863353450309973,11.6,12.5,0.9000000000000004,11.9,0.41231056256176624,11.2,12.5,1.3000000000000007,7,48,57,88861,
11.4,11.799999999999999,0.5196152422706635,11.2,12.1,0.9000000000000004,11.959999999999999,0.4774934554525331,11.2,12.5,1.3000000000000007,11.799999999999999,0.4898979485566359,11.2,12.5,1.3000000000000007,7,48,57,189460,
